Project,ReleaseIndex,Version,CommitId,FilePath,LOC,LOC_TOUCHED,NR,NFIX,NAUTH,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,CHANGE_SET_SIZE,MAX_CHANGE_SET_SIZE,AVG_CHANGE_SET_SIZE,AGE_WEEKS,WEIGHTED_AGE_WEEKS,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,AVG_ND,MAX_ND,AVG_ENTROPY,MAX_ENTROPY,NSMELLS,BUGGY
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/state/ISynchronizeOutputCollector.java,5.0,7.0,2.0,0.0,2.0,7.0,7.0,3.5,7.0,7.0,3.5,740.0,559.0,370.0,115.85714285714286,115.85714285714286,0.0,0.0,0.0,58.0,81.0,0.7773460961862029,0.7917594620312991,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/state/StateSpoutOutputCollector.java,7.0,11.0,2.0,0.0,2.0,11.0,11.0,5.5,11.0,11.0,5.5,740.0,559.0,370.0,115.85714285714286,115.85714285714288,0.0,0.0,0.0,58.0,81.0,0.7773460961862029,0.7917594620312991,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/state/SynchronizeOutputCollector.java,8.0,13.0,2.0,0.0,2.0,13.0,13.0,6.5,13.0,13.0,6.5,740.0,559.0,370.0,115.85714285714286,115.85714285714286,0.0,0.0,0.0,58.0,81.0,0.7773460961862029,0.7917594620312991,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/task/IBolt.java,9.0,69.0,3.0,0.0,2.0,68.0,67.0,22.666666666666668,67.0,67.0,22.333333333333332,741.0,559.0,247.0,115.85714285714286,115.03726708074534,1.0,1.0,0.3333333333333333,39.0,81.0,0.518230730790802,0.7917594620312991,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/task/IErrorReporter.java,4.0,5.0,2.0,0.0,2.0,5.0,5.0,2.5,5.0,5.0,2.5,564.0,559.0,282.0,57.0,57.0,0.0,0.0,0.0,42.5,81.0,0.8802373374387016,0.968715212846104,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/task/IMetricsContext.java,11.0,16.0,3.0,0.0,2.0,15.0,9.0,5.0,14.0,8.0,4.666666666666667,566.0,559.0,188.66666666666666,52.0,52.0,1.0,1.0,0.3333333333333333,28.666666666666668,81.0,0.5824706105500498,0.9556523696188501,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/task/IOutputCollector.java,10.0,77.0,14.0,0.0,4.0,46.0,15.0,3.2857142857142856,15.0,15.0,1.0714285714285714,886.0,559.0,63.285714285714285,115.85714285714286,102.63821892393322,31.0,9.0,2.2142857142857144,12.928571428571429,81.0,0.8485464785091841,1.0,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/testing/AckFailDelegate.java,6.0,8.0,2.0,0.0,2.0,8.0,8.0,4.0,8.0,8.0,4.0,740.0,559.0,370.0,115.85714285714286,115.85714285714286,0.0,0.0,0.0,58.0,81.0,0.7773460961862029,0.7917594620312991,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/testing/BatchProcessWord.java,17.0,44.0,3.0,0.0,2.0,33.0,25.0,11.0,22.0,25.0,7.333333333333333,568.0,559.0,189.33333333333334,97.28571428571429,88.2792207792208,11.0,11.0,3.6666666666666665,28.666666666666668,81.0,0.703762154699146,0.7917594620312991,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/testing/BatchRepeatA.java,25.0,31.0,2.0,0.0,2.0,31.0,31.0,15.5,31.0,31.0,15.5,565.0,559.0,282.5,76.42857142857143,76.42857142857143,0.0,0.0,0.0,42.0,81.0,0.7038617006293744,0.7917594620312991,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/testing/CompleteTopologyParam.java,32.0,50.0,4.0,0.0,2.0,50.0,35.0,12.5,50.0,35.0,12.5,571.0,559.0,142.75,72.85714285714286,72.85714285714286,0.0,0.0,0.0,21.75,81.0,0.8734648584389935,0.9707528348343679,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/testing/KeyedCountingCommitterBolt.java,4.0,83.0,3.0,0.0,2.0,45.0,43.0,15.0,7.0,43.0,2.3333333333333335,575.0,559.0,191.66666666666666,97.28571428571429,97.14802065404476,38.0,38.0,12.666666666666666,29.666666666666668,81.0,0.8413974490332782,0.9141356977380044,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/testing/MemoryTransactionalSpoutMeta.java,15.0,23.0,4.0,0.0,2.0,22.0,11.0,5.5,21.0,11.0,5.25,573.0,559.0,143.25,97.42857142857143,97.39751552795032,1.0,1.0,0.25,23.0,81.0,0.7734714414589865,0.8992930971296915,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/testing/MkClusterParam.java,25.0,102.0,6.0,0.0,3.0,71.0,42.0,11.833333333333334,40.0,42.0,6.666666666666667,577.0,559.0,96.16666666666667,72.85714285714286,72.26330532212886,31.0,27.0,5.166666666666667,15.5,81.0,0.8803344693565381,0.9728825026363701,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/testing/MkTupleParam.java,29.0,34.0,2.0,0.0,2.0,34.0,34.0,17.0,34.0,34.0,17.0,562.0,559.0,281.0,57.714285714285715,57.714285714285715,0.0,0.0,0.0,42.0,81.0,0.8855516309502545,0.9793437998692098,0.0,NO
STORM,1.0,0.9.0.1,1bcc169f5096e03a4ae117efc65c0f9bcfa2fa22,storm-core/src/jvm/backtype/storm/testing/MockedSources.java,26.0,45.0,4.0,0.0,2.0,44.0,40.0,11.0,43.0,40.0,10.75,568.0,559.0,142.0,73.0,72.81269841269841,1.0,1.0,0.25,21.75,81.0,0.6231645905582573,0.8868595071429147,0.0,NO
