ReleaseIndex,Version,CommitId,FilePath,RuleSet,Rule,Priority,Line,Description
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormClientHandler.java,Design,AvoidDeeplyNestedIfStmts,3,101,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormServerHandler.java,Design,CognitiveComplexity,3,49,"The method 'messageReceived(ChannelHandlerContext, MessageEvent)' has a cognitive complexity of 18, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormServerHandler.java,Design,CyclomaticComplexity,3,49,"The method 'messageReceived(ChannelHandlerContext, MessageEvent)' has a cyclomatic complexity of 11."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormServerHandler.java,Design,AvoidDeeplyNestedIfStmts,3,105,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/messaging/netty/Server.java,Design,GodClass,3,49,"Possible God Class (WMC=48, ATFD=10, TCC=16.667%)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/messaging/netty/Server.java,Design,TooManyMethods,3,49,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/messaging/netty/Server.java,Design,AvoidDeeplyNestedIfStmts,3,154,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/metric/api/IMetricsConsumer.java,Design,DataClass,3,26,"The class 'TaskInfo' is suspected to be a Data Class (WOC=0.000%, NOPA=6, NOAM=0, WMC=2)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/multilang/BoltMsg.java,Design,DataClass,3,34,"The class 'BoltMsg' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=10, WMC=10)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/multilang/JsonSerializer.java,Design,CognitiveComplexity,3,99,"The method 'readShellMsg()' has a cognitive complexity of 17, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/multilang/JsonSerializer.java,Design,CyclomaticComplexity,3,99,The method 'readShellMsg()' has a cyclomatic complexity of 13.
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/multilang/JsonSerializer.java,Design,NPathComplexity,3,99,"The method 'readShellMsg()' has an NPath complexity of 720, current threshold is 200"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/multilang/ShellMsg.java,Design,DataClass,3,35,"The class 'ShellMsg' is suspected to be a Data Class (WOC=16.000%, NOPA=0, NOAM=21, WMC=27)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/multilang/SpoutMsg.java,Design,DataClass,3,32,"The class 'SpoutMsg' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=4)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/Cluster.java,Design,GodClass,3,28,"Possible God Class (WMC=72, ATFD=20, TCC=9.032%)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/Cluster.java,Design,TooManyMethods,3,28,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/SupervisorDetails.java,Design,DataClass,3,24,"The class 'SupervisorDetails' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=11)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/DefaultPool.java,Design,CognitiveComplexity,3,134,"The method 'scheduleAsNeeded(NodePool[])' has a cognitive complexity of 57, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/DefaultPool.java,Design,CyclomaticComplexity,3,134,The method 'scheduleAsNeeded(NodePool[])' has a cyclomatic complexity of 18.
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/DefaultPool.java,Design,AvoidDeeplyNestedIfStmts,3,154,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/IsolatedPool.java,Design,TooManyMethods,3,42,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/IsolatedPool.java,Design,CognitiveComplexity,3,92,"The method 'scheduleAsNeeded(NodePool[])' has a cognitive complexity of 32, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/IsolatedPool.java,Design,CyclomaticComplexity,3,92,The method 'scheduleAsNeeded(NodePool[])' has a cyclomatic complexity of 11.
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/IsolatedPool.java,Design,CognitiveComplexity,3,295,"The method 'takeNodesBySlots(int)' has a cognitive complexity of 15, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/IsolatedPool.java,Design,AvoidDeeplyNestedIfStmts,3,308,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/IsolatedPool.java,Design,CognitiveComplexity,3,319,"The method 'getNodeAndSlotCountIfSlotsWereTaken(int)' has a cognitive complexity of 15, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/IsolatedPool.java,Design,AvoidDeeplyNestedIfStmts,3,332,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/Node.java,Design,GodClass,3,41,"Possible God Class (WMC=75, ATFD=23, TCC=32.016%)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/Node.java,Design,TooManyMethods,3,41,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/Node.java,Design,AvoidDeeplyNestedIfStmts,3,132,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/Node.java,Design,CognitiveComplexity,3,297,"The method 'getAllNodesFrom(Cluster)' has a cognitive complexity of 15, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/NodePool.java,Design,TooManyMethods,3,44,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/NodePool.java,Design,CognitiveComplexity,3,77,"The constructor 'RoundRobinSlotScheduler(TopologyDetails, int, Cluster)' has a cognitive complexity of 21, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/NodePool.java,Design,CyclomaticComplexity,3,77,"The constructor 'RoundRobinSlotScheduler(TopologyDetails, int, Cluster)' has a cyclomatic complexity of 11."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/NodePool.java,Design,CognitiveComplexity,3,138,"The method 'assignSlotTo(Node)' has a cognitive complexity of 19, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/scheduler/multitenant/NodePool.java,Design,AvoidDeeplyNestedIfStmts,3,160,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/security/auth/AuthUtils.java,Design,TooManyMethods,3,47,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/security/auth/authorizer/DRPCSimpleACLAuthorizer.java,Design,CognitiveComplexity,3,65,"The method 'readAclFromConfig()' has a cognitive complexity of 16, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/security/auth/authorizer/DRPCSimpleACLAuthorizer.java,Design,CognitiveComplexity,3,126,"The method 'permitClientOrInvocationRequest(ReqContext, Map, String)' has a cognitive complexity of 19, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/security/auth/authorizer/DRPCSimpleACLAuthorizer.java,Design,CyclomaticComplexity,3,126,"The method 'permitClientOrInvocationRequest(ReqContext, Map, String)' has a cyclomatic complexity of 14."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/security/auth/authorizer/DRPCSimpleACLAuthorizer.java,Design,AvoidDeeplyNestedIfStmts,3,146,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/security/auth/authorizer/SimpleACLAuthorizer.java,Design,CognitiveComplexity,3,92,"The method 'permit(ReqContext, String, Map)' has a cognitive complexity of 23, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/security/auth/authorizer/SimpleACLAuthorizer.java,Design,CyclomaticComplexity,3,92,"The method 'permit(ReqContext, String, Map)' has a cyclomatic complexity of 18."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/security/auth/authorizer/SimpleACLAuthorizer.java,Design,NPathComplexity,3,92,"The method 'permit(ReqContext, String, Map)' has an NPath complexity of 384, current threshold is 200"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/security/auth/digest/ClientCallbackHandler.java,Design,CognitiveComplexity,3,77,"The method 'handle(Callback[])' has a cognitive complexity of 19, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/security/auth/digest/ClientCallbackHandler.java,Design,CyclomaticComplexity,3,77,The method 'handle(Callback[])' has a cyclomatic complexity of 10.
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/security/auth/kerberos/AutoTGT.java,Design,TooManyMethods,3,48,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/security/auth/kerberos/ClientCallbackHandler.java,Design,CognitiveComplexity,3,66,"The method 'handle(Callback[])' has a cognitive complexity of 15, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/serialization/SerializationFactory.java,Design,CognitiveComplexity,3,49,"The method 'getKryo(Map)' has a cognitive complexity of 31, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/serialization/SerializationFactory.java,Design,CyclomaticComplexity,3,49,The method 'getKryo(Map)' has a cyclomatic complexity of 20.
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/serialization/SerializationFactory.java,Design,CognitiveComplexity,3,169,"The method 'resolveSerializerInstance(Kryo, Class, Class<? extends Serializer>, Map)' has a cognitive complexity of 22, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,Design,GodClass,3,45,"Possible God Class (WMC=57, ATFD=22, TCC=26.667%)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,Design,TooManyMethods,3,45,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,Design,CyclomaticComplexity,3,131,The method 'handleMetrics(ShellMsg)' has a cyclomatic complexity of 11.
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,Design,CognitiveComplexity,3,159,"The method 'querySubprocess()' has a cognitive complexity of 23, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,Design,CyclomaticComplexity,3,159,The method 'querySubprocess()' has a cyclomatic complexity of 14.
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,Design,AvoidDeeplyNestedIfStmts,3,186,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/task/OutputCollector.java,Design,TooManyMethods,3,31,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/task/ShellBolt.java,Design,TooManyFields,3,69,Too many fields
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/task/ShellBolt.java,Design,TooManyMethods,3,69,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/task/ShellBolt.java,Design,CyclomaticComplexity,3,243,The method 'handleMetrics(ShellMsg)' has a cyclomatic complexity of 11.
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/task/ShellBolt.java,Design,CyclomaticComplexity,3,318,The method 'run()' has a cyclomatic complexity of 12.
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/task/TopologyContext.java,Design,GodClass,3,52,"Possible God Class (WMC=54, ATFD=8, TCC=3.261%)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/task/TopologyContext.java,Design,ExcessiveParameterList,3,61,Avoid long parameter lists (16 parameters - threshold is 10).
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/task/TopologyContext.java,Design,CyclomaticComplexity,3,310,"The method 'registerMetric(String, T, int)' has a cyclomatic complexity of 13."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/task/WorkerTopologyContext.java,Design,ExcessiveParameterList,3,38,Avoid long parameter lists (12 parameters - threshold is 10).
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/testing/CompleteTopologyParam.java,Design,DataClass,3,25,"The class 'CompleteTopologyParam' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=10, WMC=10)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/testing/FixedTupleSpout.java,Design,TooManyMethods,3,33,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/testing/MemoryTransactionalSpout.java,Design,AvoidDeeplyNestedIfStmts,3,116,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/testing/MkClusterParam.java,Design,DataClass,3,25,"The class 'MkClusterParam' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=6)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/testing/MkTupleParam.java,Design,DataClass,3,23,"The class 'MkTupleParam' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=7)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/testing/OpaqueMemoryTransactionalSpout.java,Design,AvoidDeeplyNestedIfStmts,3,132,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/topology/InputDeclarer.java,Design,TooManyMethods,3,26,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/topology/TopologyBuilder.java,Design,TooManyMethods,3,277,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/transactional/TransactionalSpoutCoordinator.java,Design,TooManyMethods,3,38,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/transactional/TransactionalTopologyBuilder.java,Design,CognitiveComplexity,3,131,"The method 'buildTopologyBuilder()' has a cognitive complexity of 15, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/transactional/TransactionalTopologyBuilder.java,Design,CyclomaticComplexity,3,131,The method 'buildTopologyBuilder()' has a cyclomatic complexity of 10.
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/transactional/TransactionalTopologyBuilder.java,Design,NPathComplexity,3,131,"The method 'buildTopologyBuilder()' has an NPath complexity of 260, current threshold is 200"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/transactional/TransactionalTopologyBuilder.java,Design,DataClass,3,195,"The class 'Component' is suspected to be a Data Class (WOC=0.000%, NOPA=5, NOAM=0, WMC=1)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/transactional/TransactionalTopologyBuilder.java,Design,TooManyMethods,3,222,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/transactional/state/RotatingTransactionalState.java,Design,CognitiveComplexity,3,70,"The method 'getState(BigInteger, StateInitializer)' has a cognitive complexity of 23, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/transactional/state/RotatingTransactionalState.java,Design,CyclomaticComplexity,3,70,"The method 'getState(BigInteger, StateInitializer)' has a cyclomatic complexity of 14."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/transactional/state/RotatingTransactionalState.java,Design,AvoidDeeplyNestedIfStmts,3,79,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/transactional/state/RotatingTransactionalState.java,Design,AvoidDeeplyNestedIfStmts,3,82,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/transactional/state/RotatingTransactionalState.java,Design,AvoidDeeplyNestedIfStmts,3,85,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/transactional/state/RotatingTransactionalState.java,Design,AvoidDeeplyNestedIfStmts,3,94,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/transactional/state/TransactionalState.java,Design,TooManyMethods,3,38,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/tuple/TupleImpl.java,Design,TooManyMethods,3,37,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java,Design,TooManyMethods,3,45,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java,Design,CognitiveComplexity,3,116,"The method 'consumeBatchToCursor(long, EventHandler<Object>)' has a cognitive complexity of 15, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/IndifferentAccessMap.java,Design,TooManyMethods,3,34,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/ListDelegate.java,Design,TooManyMethods,3,26,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/LocalState.java,Design,TooManyMethods,3,44,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/LocalState.java,Design,AvoidDeeplyNestedIfStmts,3,96,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/Monitor.java,Design,DataClass,3,36,"The class 'MetricsState' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=5)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/Monitor.java,Design,DataClass,3,62,"The class 'Poller' is suspected to be a Data Class (WOC=20.000%, NOPA=0, NOAM=4, WMC=7)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/Monitor.java,Design,CyclomaticComplexity,3,124,The method 'metrics(Client)' has a cyclomatic complexity of 17.
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/Monitor.java,Design,CognitiveComplexity,3,170,"The method 'metrics(Client, long, MetricsState)' has a cognitive complexity of 43, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/Monitor.java,Design,CyclomaticComplexity,3,170,"The method 'metrics(Client, long, MetricsState)' has a cyclomatic complexity of 19."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/Monitor.java,Design,NPathComplexity,3,170,"The method 'metrics(Client, long, MetricsState)' has an NPath complexity of 201, current threshold is 200"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/Monitor.java,Design,AvoidDeeplyNestedIfStmts,3,194,Deeply nested if..then statements are hard to read
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/ShellUtils.java,Design,CognitiveComplexity,3,157,"The method 'runCommand()' has a cognitive complexity of 16, current threshold is 15"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/ShellUtils.java,Design,CyclomaticComplexity,3,157,The method 'runCommand()' has a cyclomatic complexity of 14.
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/Time.java,Design,CyclomaticComplexity,3,57,The method 'sleepUntil(long)' has a cyclomatic complexity of 10.
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/Utils.java,Design,CyclomaticComplexity,3,73,The class 'Utils' has a total cyclomatic complexity of 156 (highest 12).
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/Utils.java,Design,GodClass,3,73,"Possible God Class (WMC=156, ATFD=20, TCC=0.327%)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/Utils.java,Design,TooManyMethods,3,73,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/Utils.java,Design,CyclomaticComplexity,3,216,"The method 'findAndReadConfigFile(String, boolean)' has a cyclomatic complexity of 12."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/Utils.java,Design,CyclomaticComplexity,3,440,"The method 'getInt(Object, Integer)' has a cyclomatic complexity of 10."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/VersionedStore.java,Design,TooManyMethods,3,29,"This class has too many methods, consider refactoring it."
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/WritableUtils.java,Design,GodClass,3,49,"Possible God Class (WMC=56, ATFD=13, TCC=0.000%)"
14,0.10.2,d8e4a3b59e6a97165ff769f11c9d4d2d3ecbb9dc,storm-core/src/jvm/backtype/storm/utils/WritableUtils.java,Design,TooManyMethods,3,49,"This class has too many methods, consider refactoring it."
