IssueKey,ReleaseIndex,Version,CommitId,FilePath,MappingStrategy,EffectiveIV,FV,IVSource,FVSource,BlamedFilePath,FixedFilePath
STORM-2532,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/messaging/netty/Context.java,GIT_RENAME_LINEAGE,3,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/messaging/netty/Context.java,storm-client/src/jvm/org/apache/storm/messaging/netty/Context.java
STORM-2532,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/utils/Utils.java,GIT_RENAME_LINEAGE,3,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/utils/Utils.java,storm-client/src/jvm/org/apache/storm/utils/Utils.java
STORM-2555,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,external/storm-hbase/src/main/java/org/apache/storm/hbase/common/HBaseClient.java,EXACT_BLAMED_PATH,9,22,PROPORTION_TOTAL,JIRA_FIX_VERSION,external/storm-hbase/src/main/java/org/apache/storm/hbase/common/HBaseClient.java,external/storm-hbase/src/main/java/org/apache/storm/hbase/common/HBaseClient.java
STORM-2555,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,external/storm-hbase/src/main/java/org/apache/storm/hbase/security/AutoHBase.java,GIT_RENAME_LINEAGE,9,22,PROPORTION_TOTAL,JIRA_FIX_VERSION,external/storm-autocreds/src/main/java/org/apache/storm/hbase/security/AutoHBase.java,external/storm-autocreds/src/main/java/org/apache/storm/hbase/security/AutoHBase.java
STORM-2555,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,external/storm-hbase/src/main/java/org/apache/storm/hbase/security/HBaseSecurityUtil.java,GIT_RENAME_LINEAGE,9,22,PROPORTION_TOTAL,JIRA_FIX_VERSION,external/storm-autocreds/src/main/java/org/apache/storm/hbase/security/HBaseSecurityUtil.java,external/storm-autocreds/src/main/java/org/apache/storm/hbase/security/HBaseSecurityUtil.java
STORM-2555,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseMapState.java,EXACT_BLAMED_PATH,9,22,PROPORTION_TOTAL,JIRA_FIX_VERSION,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseMapState.java,external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseMapState.java
STORM-2608,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,EXACT_BLAMED_PATH,7,18,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java
STORM-2655,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/security/auth/DefaultPrincipalToLocal.java,GIT_RENAME_LINEAGE,3,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/security/auth/DefaultPrincipalToLocal.java,storm-client/src/jvm/org/apache/storm/security/auth/DefaultPrincipalToLocal.java
STORM-2655,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/security/auth/IPrincipalToLocal.java,GIT_RENAME_LINEAGE,3,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/security/auth/IPrincipalToLocal.java,storm-client/src/jvm/org/apache/storm/security/auth/IPrincipalToLocal.java
STORM-2655,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/security/auth/KerberosPrincipalToLocal.java,GIT_RENAME_LINEAGE,3,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/security/auth/KerberosPrincipalToLocal.java,storm-client/src/jvm/org/apache/storm/security/auth/KerberosPrincipalToLocal.java
STORM-2666,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,EXACT_BLAMED_PATH,9,21,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java
STORM-2666,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryExponentialBackoff.java,EXACT_BLAMED_PATH,9,21,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryExponentialBackoff.java,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryExponentialBackoff.java
STORM-2666,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryService.java,EXACT_BLAMED_PATH,9,21,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryService.java,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpoutRetryService.java
STORM-2676,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,external/storm-hive/src/main/java/org/apache/storm/hive/bolt/mapper/JsonRecordHiveMapper.java,EXACT_BLAMED_PATH,8,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,external/storm-hive/src/main/java/org/apache/storm/hive/bolt/mapper/JsonRecordHiveMapper.java,external/storm-hive/src/main/java/org/apache/storm/hive/bolt/mapper/JsonRecordHiveMapper.java
STORM-2678,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/grouping/LoadAwareCustomStreamGrouping.java,GIT_RENAME_LINEAGE,8,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/grouping/LoadAwareCustomStreamGrouping.java,storm-client/src/jvm/org/apache/storm/grouping/LoadAwareCustomStreamGrouping.java
STORM-2678,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/grouping/LoadAwareShuffleGrouping.java,GIT_RENAME_LINEAGE,8,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/grouping/LoadAwareShuffleGrouping.java,storm-client/src/jvm/org/apache/storm/grouping/LoadAwareShuffleGrouping.java
STORM-2700,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/localizer/Localizer.java,GIT_RENAME_LINEAGE,8,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-server/src/main/java/org/apache/storm/localizer/Localizer.java,storm-server/src/main/java/org/apache/storm/localizer/Localizer.java
STORM-2716,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/utils/Utils.java,GIT_RENAME_LINEAGE,8,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/utils/Utils.java,storm-client/src/jvm/org/apache/storm/utils/Utils.java
STORM-2732,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/AbstractHdfsBolt.java,EXACT_BLAMED_PATH,8,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/AbstractHdfsBolt.java,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/AbstractHdfsBolt.java
STORM-2733,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/grouping/LoadAwareShuffleGrouping.java,GIT_RENAME_LINEAGE,9,26,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/grouping/LoadAwareShuffleGrouping.java,storm-client/src/jvm/org/apache/storm/grouping/LoadAwareShuffleGrouping.java
STORM-2734,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,EXACT_BLAMED_PATH,8,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/spout/KafkaSpout.java
STORM-2764,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/blobstore/HdfsBlobStore.java,EXACT_BLAMED_PATH,9,20,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/blobstore/HdfsBlobStore.java,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/blobstore/HdfsBlobStore.java
STORM-2833,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/messaging/netty/Client.java,GIT_RENAME_LINEAGE,9,21,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/messaging/netty/Client.java,storm-client/src/jvm/org/apache/storm/messaging/netty/Client.java
STORM-2833,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/messaging/netty/Client.java,EXACT_BLAMED_PATH,9,21,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/messaging/netty/Client.java,storm-core/src/jvm/org/apache/storm/messaging/netty/Client.java
STORM-3052,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/localizer/LocalizedResource.java,GIT_RENAME_LINEAGE,9,24,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,storm-server/src/main/java/org/apache/storm/localizer/LocalizedResource.java,storm-server/src/main/java/org/apache/storm/localizer/LocalizedResource.java
STORM-3052,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/localizer/Localizer.java,EXACT_BLAMED_PATH,9,24,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/localizer/Localizer.java,storm-core/src/jvm/org/apache/storm/localizer/Localizer.java
STORM-3052,9,1.0.0,dba655a47aaad74f26b9bb9a75fa52c0eedd8b1e,storm-core/src/jvm/org/apache/storm/utils/Utils.java,EXACT_BLAMED_PATH,9,24,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/utils/Utils.java,storm-core/src/jvm/org/apache/storm/utils/Utils.java
STORM-1114,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/transactional/state/TransactionalState.java,GIT_RENAME_LINEAGE,1,17,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/transactional/state/TransactionalState.java,storm-client/src/jvm/org/apache/storm/transactional/state/TransactionalState.java
STORM-1114,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/transactional/state/TransactionalState.java,GIT_RENAME_LINEAGE,1,17,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/transactional/state/TransactionalState.java,storm-core/src/jvm/org/apache/storm/transactional/state/TransactionalState.java
STORM-1114,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/storm/trident/topology/state/TransactionalState.java,GIT_RENAME_LINEAGE,1,17,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/trident/topology/state/TransactionalState.java,storm-client/src/jvm/org/apache/storm/trident/topology/state/TransactionalState.java
STORM-1114,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/storm/trident/topology/state/TransactionalState.java,GIT_RENAME_LINEAGE,1,17,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/trident/topology/state/TransactionalState.java,storm-core/src/jvm/org/apache/storm/trident/topology/state/TransactionalState.java
STORM-1363,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-kafka/src/jvm/storm/kafka/trident/TridentKafkaState.java,GIT_RENAME_LINEAGE,1,16,PROPORTION_TOTAL,JIRA_FIX_VERSION,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/trident/TridentKafkaState.java,external/storm-kafka-client/src/main/java/org/apache/storm/kafka/trident/TridentKafkaState.java
STORM-1521,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-hbase/src/main/java/org/apache/storm/hbase/security/HBaseSecurityUtil.java,EXACT_BLAMED_PATH,6,26,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,external/storm-hbase/src/main/java/org/apache/storm/hbase/security/HBaseSecurityUtil.java,external/storm-hbase/src/main/java/org/apache/storm/hbase/security/HBaseSecurityUtil.java
STORM-1592,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/utils/Utils.java,GIT_RENAME_LINEAGE,1,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/utils/Utils.java,storm-core/src/jvm/org/apache/storm/utils/Utils.java
STORM-1594,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/tuple/Fields.java,GIT_RENAME_LINEAGE,1,15,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/tuple/Fields.java,storm-core/src/jvm/org/apache/storm/tuple/Fields.java
STORM-1642,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/messaging/netty/StormServerHandler.java,GIT_RENAME_LINEAGE,7,26,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/messaging/netty/StormServerHandler.java,storm-client/src/jvm/org/apache/storm/messaging/netty/StormServerHandler.java
STORM-1642,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/utils/Utils.java,GIT_RENAME_LINEAGE,7,26,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,storm-client/src/jvm/org/apache/storm/utils/Utils.java,storm-client/src/jvm/org/apache/storm/utils/Utils.java
STORM-1674,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-kafka/src/jvm/storm/kafka/KafkaConfig.java,GIT_RENAME_LINEAGE,4,12,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaConfig.java,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaConfig.java
STORM-1674,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-kafka/src/jvm/storm/kafka/KafkaUtils.java,GIT_RENAME_LINEAGE,4,12,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaUtils.java,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaUtils.java
STORM-1693,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java,GIT_RENAME_LINEAGE,5,11,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java
STORM-1696,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java,GIT_RENAME_LINEAGE,5,11,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java
STORM-1728,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/storm/trident/spout/PartitionedTridentSpoutExecutor.java,GIT_RENAME_LINEAGE,9,12,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/trident/spout/PartitionedTridentSpoutExecutor.java,storm-core/src/jvm/org/apache/storm/trident/spout/PartitionedTridentSpoutExecutor.java
STORM-1730,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/utils/DisruptorQueue.java,GIT_RENAME_LINEAGE,9,15,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java,storm-core/src/jvm/org/apache/storm/utils/DisruptorQueue.java
STORM-1771,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-hive/src/main/java/org/apache/storm/hive/trident/HiveState.java,EXACT_BLAMED_PATH,10,12,PROPORTION_TOTAL,JIRA_FIX_VERSION,external/storm-hive/src/main/java/org/apache/storm/hive/trident/HiveState.java,external/storm-hive/src/main/java/org/apache/storm/hive/trident/HiveState.java
STORM-1853,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/utils/Utils.java,GIT_RENAME_LINEAGE,9,12,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/utils/Utils.java,storm-core/src/jvm/org/apache/storm/utils/Utils.java
STORM-1864,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/StormSubmitter.java,GIT_RENAME_LINEAGE,10,12,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/StormSubmitter.java,storm-core/src/jvm/org/apache/storm/StormSubmitter.java
STORM-1872,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisClusterContainer.java,EXACT_BLAMED_PATH,9,16,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisClusterContainer.java,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisClusterContainer.java
STORM-1872,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisCommandsInstanceContainer.java,EXACT_BLAMED_PATH,9,16,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisCommandsInstanceContainer.java,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisCommandsInstanceContainer.java
STORM-1872,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisContainer.java,EXACT_BLAMED_PATH,9,16,JIRA_AFFECTED_VERSION,JIRA_FIX_VERSION,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisContainer.java,external/storm-redis/src/main/java/org/apache/storm/redis/common/container/JedisContainer.java
STORM-1907,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/storm/trident/spout/PartitionedTridentSpoutExecutor.java,GIT_RENAME_LINEAGE,5,16,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/trident/spout/PartitionedTridentSpoutExecutor.java,storm-core/src/jvm/org/apache/storm/trident/spout/PartitionedTridentSpoutExecutor.java
STORM-1928,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,EXACT_BLAMED_PATH,10,12,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java
STORM-1928,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/spout/ShellSpout.java,GIT_RENAME_LINEAGE,10,12,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/spout/ShellSpout.java,storm-core/src/jvm/org/apache/storm/spout/ShellSpout.java
STORM-1997,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-kafka/src/jvm/storm/kafka/DynamicPartitionConnections.java,GIT_RENAME_LINEAGE,9,16,JIRA_AFFECTED_VERSION,GIT_CONTAINMENT,external/storm-kafka/src/jvm/org/apache/storm/kafka/DynamicPartitionConnections.java,external/storm-kafka/src/jvm/org/apache/storm/kafka/DynamicPartitionConnections.java
STORM-1997,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-kafka/src/jvm/storm/kafka/KafkaSpout.java,GIT_RENAME_LINEAGE,9,16,JIRA_AFFECTED_VERSION,GIT_CONTAINMENT,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaSpout.java,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaSpout.java
STORM-1997,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-kafka/src/jvm/storm/kafka/KafkaUtils.java,GIT_RENAME_LINEAGE,9,16,JIRA_AFFECTED_VERSION,GIT_CONTAINMENT,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaUtils.java,external/storm-kafka/src/jvm/org/apache/storm/kafka/KafkaUtils.java
STORM-1997,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-kafka/src/jvm/storm/kafka/PartitionManager.java,GIT_RENAME_LINEAGE,9,16,JIRA_AFFECTED_VERSION,GIT_CONTAINMENT,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java,external/storm-kafka/src/jvm/org/apache/storm/kafka/PartitionManager.java
STORM-1997,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-kafka/src/jvm/storm/kafka/StaticCoordinator.java,GIT_RENAME_LINEAGE,9,16,JIRA_AFFECTED_VERSION,GIT_CONTAINMENT,external/storm-kafka/src/jvm/org/apache/storm/kafka/StaticCoordinator.java,external/storm-kafka/src/jvm/org/apache/storm/kafka/StaticCoordinator.java
STORM-1997,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/tuple/Fields.java,GIT_RENAME_LINEAGE,9,16,JIRA_AFFECTED_VERSION,GIT_CONTAINMENT,storm-core/src/jvm/org/apache/storm/tuple/Fields.java,storm-core/src/jvm/org/apache/storm/tuple/Fields.java
STORM-2028,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/JdbcClient.java,EXACT_BLAMED_PATH,1,26,PROPORTION_TOTAL,JIRA_FIX_VERSION,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/JdbcClient.java,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/JdbcClient.java
STORM-2032,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/messaging/netty/StormClientHandler.java,GIT_RENAME_LINEAGE,9,15,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/messaging/netty/StormClientHandler.java,storm-core/src/jvm/org/apache/storm/messaging/netty/StormClientHandler.java
STORM-2042,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/StormSubmitter.java,EXACT_BLAMED_PATH,9,15,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/backtype/storm/StormSubmitter.java,storm-core/src/jvm/backtype/storm/StormSubmitter.java
STORM-2042,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/StormSubmitter.java,GIT_RENAME_LINEAGE,9,15,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/StormSubmitter.java,storm-core/src/jvm/org/apache/storm/StormSubmitter.java
STORM-2042,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/security/auth/ThriftClient.java,EXACT_BLAMED_PATH,9,15,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/backtype/storm/security/auth/ThriftClient.java,storm-core/src/jvm/backtype/storm/security/auth/ThriftClient.java
STORM-2042,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/security/auth/ThriftClient.java,GIT_RENAME_LINEAGE,9,15,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/security/auth/ThriftClient.java,storm-core/src/jvm/org/apache/storm/security/auth/ThriftClient.java
STORM-2042,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/utils/NimbusClient.java,GIT_RENAME_LINEAGE,9,15,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/utils/NimbusClient.java,storm-core/src/jvm/org/apache/storm/utils/NimbusClient.java
STORM-2042,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/utils/Utils.java,EXACT_BLAMED_PATH,9,15,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/backtype/storm/utils/Utils.java,storm-core/src/jvm/backtype/storm/utils/Utils.java
STORM-2042,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/utils/Utils.java,GIT_RENAME_LINEAGE,9,15,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/utils/Utils.java,storm-core/src/jvm/org/apache/storm/utils/Utils.java
STORM-2066,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/scheduler/multitenant/IsolatedPool.java,GIT_RENAME_LINEAGE,7,16,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/scheduler/multitenant/IsolatedPool.java,storm-core/src/jvm/org/apache/storm/scheduler/multitenant/IsolatedPool.java
STORM-2079,10,0.10.1,8179921a569b6cf1d97798eed8e7b03b131bc495,storm-core/src/jvm/backtype/storm/topology/BaseConfigurationDeclarer.java,GIT_RENAME_LINEAGE,9,15,PROPORTION_TOTAL,JIRA_FIX_VERSION,storm-core/src/jvm/org/apache/storm/topology/BaseConfigurationDeclarer.java,storm-core/src/jvm/org/apache/storm/topology/BaseConfigurationDeclarer.java
